Taxpayer ID,Property Value,Location,Ownership Date
TXP_E940C86E01,116188.36,Rural East,2024-09-19
TXP_3E1E4AA28F,131861.03,City Center,2017-03-19
TXP_E36BAD5408,236056.08,Suburban North,2012-11-18
TXP_EF9248C127,201198.02,Suburban North,2012-06-21
TXP_BDF5286456,2006105.18,City Center,2017-01-12
TXP_29956B1192,1085549.16,Suburban West,2014-10-29
TXP_0573A736A6,192790.86,Suburban West,
TXP_32D4DECB60,1296973.13,City Center,2012-12-07
TXP_6C7986BD4C,611307.11,Suburban West,2022-05-25
TXP_BDB509C660,103783.29,Coastal Area,2011-08-01
TXP_75F4C53921,684813.7,City Center,2005-06-23
TXP_3DF8B980E4,317345.65,Rural East,2023-05-17
TXP_697CB6B98F,2201636.26,Industrial South,2023-11-01
TXP_816E242D33,435420.34,Suburban North,2018-05-16
TXP_60343AD033,209158.59,,2016-05-18
TXP_CFEF9274CB,271231.65,,2009-03-24
TXP_FAD586D71B,50000.0,Suburban North,2009-03-09
TXP_2B7569D4FA,637777.62,Suburban West,2014-07-28
TXP_50F419DF29,97758.37,Suburban West,2013-07-08
TXP_02409813D2,1545267.9,Coastal Area,2016-02-04
TXP_6457FF800E,170326.27,Industrial South,2008-01-22
TXP_CBF48811BB,98872.24,Suburban North,2016-02-15
TXP_3D66707343,,Industrial South,2006-11-04
TXP_536DA06587,432990.85,City Center,2012-05-31
TXP_F78137B3E0,,Industrial South,2023-08-27
TXP_6EC88F70C0,148269.35,Suburban West,2022-07-01
TXP_CA2E2BDD3B,107969.38,Suburban West,2018-03-13
TXP_E9E8C51D81,293450.35,Rural East,
TXP_92A2F738A3,653912.01,Suburban North,2023-08-24
TXP_28A3072563,220178.31,Suburban West,2015-03-20
TXP_1B79687ADC,265050.8,City Center,2014-11-10
TXP_7F4E14045E,66055.26,City Center,2010-01-20
TXP_F9E9A6D6F2,196605.71,City Center,2013-09-14
TXP_178ED7973F,85798.26,City Center,2017-07-31
TXP_7AE83A289E,234368.65,Suburban North,2022-06-06
TXP_FEF95615D2,378373.11,Suburban North,2005-08-13
TXP_D6A48929C4,2000000.0,Suburban North,2006-09-18
TXP_AA0A084D5B,336222.9,Suburban North,2007-10-23
TXP_E2180A3117,306364.25,Industrial South,2012-12-10
TXP_3DF8B980E4,273707.59,City Center,2010-12-16
TXP_5E02A8E85F,147342.88,Suburban West,2012-02-15
TXP_26E76AE48B,1799824.39,Suburban West,2021-03-24
TXP_DDED8344A5,548464.25,City Center,2008-02-02
TXP_4153CABDB5,573816.97,Rural East,2022-05-31
TXP_70D0521ABF,646612.21,Suburban West,2015-08-09
TXP_D81097378E,140524.82,Rural East,2014-01-11
TXP_93A5DB808A,365495.44,Coastal Area,2005-11-01
TXP_AEB12EC68B,250460.21,Suburban North,2024-01-25
TXP_3B2FA62348,85984.23,City Center,2006-08-30
TXP_D20D8DAF50,50000.0,Suburban North,2022-07-10
TXP_B49B9432B0,,Industrial South,2013-09-08
TXP_8779A7CEE3,369397.04,City Center,2021-11-16
TXP_6797F9FD5B,253051.48,City Center,2018-06-27
TXP_8378A27B82,948496.62,Suburban West,2021-08-13
TXP_FB6728A2FA,204420.9,,2021-09-04
TXP_FB9C77CC73,717183.62,Suburban West,2018-01-26
TXP_EEA498C682,50000.0,City Center,2009-05-26
TXP_EE514DE278,229712.43,Suburban West,2020-04-01
TXP_F7067DFD2D,419631.42,Suburban West,2017-07-19
TXP_F7BC24C98D,2000000.0,Industrial South,2013-09-02
TXP_1502E8535E,399472.22,Rural East,2018-12-09
TXP_10D2A73EAE,50000.0,City Center,2006-05-03
TXP_895F99FC7B,289024.53,City Center,2023-07-16
TXP_7F565D1C9B,324189.42,Industrial South,2019-09-09
TXP_563AB6E75B,257794.85,City Center,2020-11-26
TXP_9486A24A18,248857.17,Suburban West,2011-01-24
TXP_6E8ACD68AD,203451.3,,2012-12-14
TXP_A210D41D8E,81594.9,Rural East,2019-02-25
TXP_2E6A4B893D,143140.13,Coastal Area,2022-07-02
TXP_9B7A4AD7BE,733461.73,Suburban North,2011-04-16
TXP_5706EA5566,277334.96,Suburban North,2018-07-08
TXP_9BE1D6E9A1,176806.94,City Center,2011-07-12
TXP_ADC2DE3990,294807.18,Coastal Area,2013-05-05
TXP_9CEE0F6815,421406.96,Suburban West,2023-03-19
TXP_CB69D2C080,63644.18,Rural East,2014-01-13
TXP_AE8EDA0350,545366.05,,2010-12-07
TXP_0AEDC34940,392927.92,Rural East,2021-07-11
TXP_C5DF110008,50000.0,Rural East,2012-01-13
TXP_DE47663C71,775533.77,Coastal Area,2012-04-14
TXP_DC4AB00BEE,125176.21,Suburban West,2021-11-06
TXP_BC1FA539D2,485003.01,Industrial South,2021-06-20
TXP_CB754F8877,361415.98,Suburban North,
TXP_DEA79F0C23,611490.18,City Center,2011-04-21
TXP_EA5F6BE833,217589.54,City Center,2009-02-22
TXP_2082905D10,853885.29,City Center,2011-09-26
TXP_CE6D8BBD22,588202.61,Suburban West,2017-09-26
TXP_699F4D3D3E,,Suburban West,2006-05-30
TXP_AB3E20B32E,231713.09,City Center,2012-08-31
TXP_9ED0F993CA,726460.01,Industrial South,2024-05-20
TXP_E63B11FC88,103446.49,Suburban West,2006-10-19
TXP_08632ABAC5,304821.63,Industrial South,2005-12-07
TXP_DBCA960893,156003.16,Suburban West,2024-09-02
TXP_6B66640526,316644.91,Suburban West,2023-06-27
TXP_82685633A9,249242.77,Industrial South,2024-04-15
TXP_50BAB82433,1834389.58,City Center,2010-12-03
TXP_4599F36CCA,587610.2,Suburban West,2008-01-06
TXP_EC2C14367A,,,2012-05-16
TXP_6C7986BD4C,227969.35,Rural East,2019-05-16
TXP_5DECDB37C8,620341.68,City Center,2010-09-14
TXP_45CBE7425D,50000.0,Rural East,2020-07-31
TXP_36B75310AA,294046.22,Suburban West,2008-02-09
TXP_4060E657A1,50000.0,City Center,2012-06-23
TXP_0786F1CD6C,246758.37,Coastal Area,2015-12-19
TXP_C8B486447D,50000.0,Suburban West,2011-06-12
TXP_C5BD1A9E65,152432.82,Suburban West,2010-12-23
TXP_318EE66F01,181538.52,City Center,2024-08-17
TXP_2738CF3477,1578112.11,Industrial South,2014-02-20
TXP_5A4A1F37E8,,City Center,2005-05-15
TXP_DE7EFDCB67,646243.12,Suburban North,2011-03-30
TXP_0E4432DA83,444804.85,Rural East,2013-01-26
TXP_9808C4E660,694536.43,Industrial South,2018-10-24
TXP_444E39D842,625979.78,Suburban North,2010-11-29
TXP_DB1EA3FC73,319534.54,City Center,2018-07-14
TXP_3C5E9C5C3C,59552.68,Suburban North,2014-06-23
TXP_ED024D071E,269977.41,Suburban North,2019-10-25
TXP_745B091363,626704.15,Suburban North,2007-04-05
TXP_7F67828FB3,119319.79,Industrial South,
TXP_8E98F18F11,124021.97,Coastal Area,2009-12-11
TXP_6DFE30FC2C,119183.32,Rural East,2016-03-14
TXP_77D24D5A15,265818.63,Industrial South,2018-08-21
TXP_6B66640526,295468.52,Suburban West,
TXP_E35CDDA2E1,437479.99,,2023-09-03
TXP_904E34FD35,626710.98,Suburban West,2009-11-11
TXP_7D564743C3,595395.57,Rural East,2023-12-19
TXP_4B28541B46,116930.1,Industrial South,2021-10-06
TXP_9AE05CEC1E,328933.19,Suburban West,2015-06-13
TXP_1A70E17369,113909.46,Coastal Area,2015-12-27
TXP_DE162F8864,781449.0,Suburban West,2014-06-13
TXP_1AA06F0BC9,330354.65,Coastal Area,2014-11-22
TXP_0F732ED41A,279162.1,Suburban West,2020-09-24
TXP_A674818A62,1457168.19,City Center,2017-09-05
TXP_E0EDA49D2F,50000.0,City Center,2011-09-14
TXP_C9518D4959,1660328.63,Coastal Area,2022-02-01
TXP_33DE9D3DA6,213164.68,Suburban North,2018-04-19
TXP_A9C9307CF1,50000.0,Coastal Area,2005-12-26
TXP_5B8B2DFF65,117975.3,Suburban North,2009-03-13
TXP_772570D702,259743.06,Suburban West,2018-02-23
TXP_70C066767F,270650.19,Rural East,2008-11-03
TXP_3FEF135CB7,421376.65,City Center,2006-01-01
TXP_A572D4F505,275547.96,Coastal Area,2017-07-24
TXP_3AA6F23A12,,Suburban North,2016-05-13
TXP_BE5C7AE4F5,188565.12,City Center,2022-05-17
TXP_8DF4B1950D,1468579.2,Suburban North,2008-03-31
TXP_A9C9307CF1,228381.62,Suburban West,2016-12-30
TXP_70D0521ABF,129832.34,City Center,
TXP_0861D4B662,50000.0,Suburban West,2012-09-16
TXP_5492246BA1,131063.36,City Center,2022-12-05
TXP_FA09CBEDA8,50000.0,Suburban North,2018-02-24
TXP_A67CD77410,409332.05,Suburban West,2019-11-20
TXP_316987EA85,1036858.89,Coastal Area,2014-11-05
TXP_BA90869235,2295764.5,Rural East,2022-07-24
TXP_2A5F35E20E,582734.25,Suburban West,2019-04-23
TXP_ED4AA860FB,66647.97,Suburban North,2015-03-23
TXP_03E70EA6BB,119314.18,City Center,2019-10-01
TXP_420D41BE93,155523.55,Rural East,2022-02-23
TXP_A170EE7995,196801.67,City Center,2023-02-19
TXP_78C6665D05,557816.91,City Center,2024-03-04
TXP_6DCB0AE95A,69579.43,Suburban North,2018-10-19
TXP_9E1579E2AE,1186671.8,Rural East,2016-09-10
TXP_CBAD281A2C,159406.42,Suburban West,2005-12-04
TXP_57896EA316,315295.92,City Center,2011-07-04
TXP_6F9B6E5672,403610.23,Rural East,
TXP_CE72C996E1,309759.56,City Center,2019-09-28
TXP_34E11F6600,77920.06,City Center,2005-11-25
TXP_E281D935C5,105503.95,Suburban North,2021-09-22
TXP_D3036A536F,231213.04,Suburban North,2007-01-23
TXP_30D0DEFB73,131729.8,Suburban West,2017-12-18
TXP_52D5C97880,701458.17,Rural East,2012-05-08
TXP_A102E1BEAD,1127837.29,Industrial South,2009-02-18
TXP_80D9A339A8,50000.0,Rural East,2018-04-18
TXP_E9A1AB2E3B,111864.76,City Center,2021-01-18
TXP_BE58587E4B,228282.16,Rural East,2008-03-11
TXP_6C7986BD4C,194023.61,City Center,2021-09-25
TXP_CBAC7EB93D,73255.87,Rural East,2014-02-18
TXP_9B5F00844C,514562.67,Suburban West,2013-10-06
TXP_7F4E14045E,188232.32,City Center,2014-11-02
TXP_E86BB2FE85,162276.68,City Center,2014-02-14
TXP_FB86854312,431801.58,Rural East,2005-08-04
TXP_7D37CAC7DE,240666.54,Industrial South,2018-05-22
TXP_911985761E,257187.18,City Center,2014-02-25
TXP_C5A88B5A2A,2284497.61,Rural East,2024-10-15
TXP_B7303BA3B7,349715.45,Coastal Area,2023-04-16
TXP_4EAB2AB61D,,Industrial South,2016-06-27
TXP_C16888F9B8,451460.23,Rural East,2013-12-21
TXP_06F86E6E5D,88592.27,Industrial South,2015-01-20
TXP_5420665831,2000000.0,Rural East,2019-11-28
TXP_DC3A090566,243626.85,,
TXP_5BA4B254A9,50000.0,City Center,2012-03-23
TXP_506DF224D5,119212.41,Industrial South,2017-05-24
TXP_A91409B74C,118280.99,Suburban North,2024-03-20
TXP_E7BC983EE1,774052.55,Suburban North,2024-03-04
TXP_D1A0858668,,City Center,2018-12-31
TXP_96A63B41A4,273428.87,City Center,2014-03-17
TXP_598A5E6D94,304200.81,Industrial South,2011-11-28
TXP_4E768879E2,402551.46,Suburban North,2005-07-08
TXP_C7F1868D1B,374905.66,Suburban North,2006-05-28
TXP_164FD23A99,112732.52,City Center,2010-08-20
TXP_CF2CD74F42,1024845.05,City Center,
TXP_7725994CA5,54448.02,City Center,2014-10-02
TXP_344F89D313,818301.57,Rural East,2018-11-25
TXP_F9365A2C9D,52759.2,Rural East,2013-04-09
TXP_E70880A07B,124664.45,Suburban West,2025-02-15
TXP_E4E0B1BD18,255949.15,Coastal Area,2006-04-22
TXP_FDB2B6C4EC,206202.0,Suburban North,2022-11-24
TXP_3B66D69EBD,107732.3,Suburban North,2015-08-23
TXP_6AE849BBC1,399904.5,City Center,2022-04-21
TXP_3E3ECC5D6E,181080.53,City Center,2005-07-07
TXP_C1EDBFE039,477869.11,Rural East,2019-05-18
TXP_4317D59237,142156.52,City Center,2008-12-28
TXP_1A6F19F557,130082.67,Coastal Area,2017-02-07
TXP_717D448695,294853.24,Suburban North,2008-03-05
TXP_DE5AA1CCD6,565373.34,Suburban West,2016-04-06
TXP_E00AF1174D,1217163.13,Suburban West,2017-02-06
TXP_476AFD6246,131334.11,Coastal Area,
TXP_F02C658FCF,298882.09,Suburban West,2016-04-28
TXP_96FFA84960,144284.0,,2024-02-28
TXP_575CE627B4,104742.87,Suburban North,2012-07-08
TXP_EDE5ABA819,440612.81,Rural East,2012-09-15
TXP_778A4CD334,270397.78,Rural East,2020-12-10
TXP_0922A0F9F3,508311.74,Suburban North,
TXP_14EB92D294,86597.89,Coastal Area,2012-11-24
TXP_45EE6DB33D,175214.53,City Center,2018-11-01
TXP_D4CF08ADBB,135255.37,Suburban North,2023-08-29
TXP_184D76CBF3,,Coastal Area,2016-08-23
TXP_B127BCF515,213964.92,Rural East,2013-12-31
TXP_CBC49E7C20,191815.17,Coastal Area,2015-03-17
TXP_62AB9E0D99,128753.15,City Center,2008-03-01
TXP_52AFC411B7,50000.0,Coastal Area,2012-12-22
TXP_3331A9FF5B,500220.63,,2019-01-13
TXP_A814CD4135,268365.45,Suburban North,2006-10-19
TXP_5BA823F4BC,213343.21,Rural East,2011-05-01
TXP_54A5321D58,262979.66,Suburban North,2010-01-18
TXP_3F2CF4C5E4,104984.02,Suburban West,2011-08-09
TXP_C4F22E8E09,515467.89,Suburban West,2022-08-23
TXP_843EF1FE0E,496634.87,City Center,2022-06-03
TXP_1A41B1B617,111062.15,City Center,2023-02-20
TXP_01B362EC83,367343.63,Rural East,2016-06-22
TXP_E987F0071D,77819.12,Rural East,2016-12-08
TXP_907B213B67,670654.67,Coastal Area,2007-06-25
TXP_BD181AC342,1434417.97,Suburban North,2017-09-14
TXP_C4E2359919,390123.47,Coastal Area,2012-10-18
TXP_46F450E8BF,416988.34,Coastal Area,2017-02-08
TXP_EA807F5D50,185420.16,Rural East,2008-05-17
TXP_90CF6D4B49,212118.54,Coastal Area,2022-01-27
TXP_1A6F2ED2B1,842467.75,Rural East,2020-11-04
TXP_7DEF89CC3F,216089.82,Suburban West,2011-10-18
TXP_6BC0585512,236785.71,Industrial South,2013-11-21
TXP_88B291A24D,291146.47,City Center,2016-04-21
TXP_F0A3FC37E8,294548.24,Suburban North,2014-02-03
TXP_0EC47F0C30,1029447.62,Suburban North,2024-05-28
TXP_93FBA807F8,653881.1,Rural East,2024-04-16
TXP_A94A3CDDE6,1745435.21,Suburban West,2024-06-08
TXP_EEF251B74D,640213.1,City Center,2022-03-27
TXP_8093A3D2D7,1101580.33,Industrial South,2009-04-21
TXP_CAA4172D0D,,City Center,2017-11-02
TXP_291B624DC8,116689.21,Rural East,2007-04-11
TXP_55B8CC63B2,2233094.01,City Center,2014-09-07
TXP_D4B40C81DA,146031.77,Coastal Area,2013-08-29
TXP_A5CB0CE9C4,332324.97,Rural East,2015-01-22
TXP_DE7EFDCB67,50000.0,Industrial South,
TXP_9486A24A18,,Rural East,2011-09-17
TXP_477AE4EC8E,520014.45,Industrial South,2013-09-29
TXP_6BF24A1813,313435.42,City Center,2022-03-04
TXP_15B8A087E5,190894.16,Suburban North,2017-12-14
TXP_7693250749,2355731.82,Rural East,2011-07-23
TXP_AC02E642AA,562511.55,Suburban North,2018-03-01
TXP_59B43CEA9A,413478.46,City Center,2021-08-30
TXP_D8B5EEDCDF,1659271.0,Industrial South,2016-06-29
TXP_0875A1819C,401440.07,Suburban West,2011-06-25
TXP_1A02ECEF0E,432847.78,City Center,2008-09-22
TXP_06FE43B070,188026.99,City Center,2006-05-30
TXP_CD3CCA9A20,525973.05,Coastal Area,2018-08-06
TXP_CBAC7EB93D,337875.31,City Center,2011-12-29
TXP_6C94F7D145,1164345.69,Suburban West,2017-10-06
TXP_4D32C7A928,606804.57,Suburban West,2013-12-06
TXP_71144027EE,586103.75,Suburban West,2006-09-24
TXP_66B8EF0F78,462522.3,Rural East,2013-11-16
TXP_73BBD0A11E,429546.62,Coastal Area,2013-05-15
TXP_1ACB888281,537951.73,Industrial South,2014-04-28
TXP_BBBDA6D24D,572836.55,Suburban North,2009-05-31
TXP_2260FD1162,925555.46,City Center,2012-09-06
TXP_23591F8A6B,1191798.07,Coastal Area,2018-08-02
TXP_D284220666,50000.0,Suburban North,
TXP_D823B95199,213202.03,City Center,2007-01-05
TXP_EE514DE278,1037235.36,Industrial South,2024-12-07
TXP_7E8CC3303D,141244.52,Suburban West,2017-01-17
TXP_BD57FFE62E,2162822.16,City Center,2017-11-17
TXP_EC1260F44E,322177.92,Suburban North,2010-03-13
TXP_DE4D2A287B,350056.96,Rural East,2022-11-07
TXP_53D4301768,333010.62,Suburban North,2015-12-19
TXP_18045D69A2,1160840.85,City Center,2012-03-20
TXP_2ABE4CCB3D,261271.24,Suburban West,2018-05-29
TXP_4BCA162C16,485379.71,City Center,2007-06-09
TXP_B197F9A3A9,379637.83,Suburban North,2009-01-15
TXP_524E8EAB65,1318531.82,Rural East,
TXP_2E40AF8F87,352818.63,Suburban North,2009-11-16
TXP_0419AC925F,307400.82,Suburban North,2011-03-13
TXP_5E2ED50336,263608.23,Suburban West,2024-09-16
TXP_1E80872DD2,50000.0,City Center,2011-12-03
TXP_EFA4BD1565,865024.45,,2014-08-31
TXP_DB721E6F11,74999.36,Rural East,2019-05-09
TXP_FBE0CC4500,297652.09,Suburban West,2010-08-09
TXP_6C4E908761,349555.23,Rural East,2007-10-01
TXP_02D3CD5707,190363.2,Coastal Area,2007-11-25
TXP_39AB427DC5,360167.79,Rural East,2012-05-02
TXP_E886223829,678578.81,Industrial South,2012-05-09
TXP_0D8790C2BF,320084.36,Industrial South,2020-03-15
TXP_59AA403304,865385.26,Suburban North,2009-02-16
TXP_097B4D9B16,148156.1,Suburban North,2024-02-27
TXP_0A0AB501D9,356391.76,Rural East,2012-03-21
TXP_2F1408BE93,391471.6,Industrial South,2014-07-14
TXP_6FD57CDA62,643708.01,City Center,2021-06-26
TXP_6BDAA3CE36,1927323.01,City Center,2013-07-20
TXP_025036349D,222286.91,City Center,2011-03-15
TXP_1115DE7246,236818.41,Industrial South,2009-02-18
TXP_05C91729A0,50000.0,Suburban West,2011-05-30
TXP_23665AD458,266307.19,City Center,2007-12-08
TXP_793E5DCF35,478714.03,Rural East,2006-06-11
TXP_81A8CD9B6B,211342.05,City Center,2016-10-12
TXP_2F45FE18DE,722832.1,Industrial South,2021-12-29
TXP_318EE66F01,71717.62,Coastal Area,2006-11-17
TXP_2D02500C85,301154.33,Coastal Area,2010-01-15
TXP_C07098F04F,148082.43,Suburban West,2019-11-16
TXP_A8F214CD91,213101.68,Suburban North,2024-08-07
TXP_C136263D89,229105.11,Suburban North,2012-06-19
TXP_8DB1FC8E04,262606.02,City Center,2009-08-06
TXP_F35D1CCB99,279129.19,Industrial South,2022-11-04
TXP_A312B10B16,143959.13,,2021-01-11
TXP_0CB1C4F76F,51749.93,Rural East,2024-11-18
TXP_E16C0F236C,295174.42,Suburban North,2015-06-02
TXP_EDE0B04C3B,212471.18,City Center,2018-04-10
TXP_AFE0499A49,97419.05,Industrial South,2015-12-01
TXP_CDCFCE08A6,205904.38,Suburban West,2021-11-29
TXP_F3623B01AC,342452.08,Suburban West,2016-01-18
TXP_8A1A99210F,84966.44,Suburban West,2009-10-27
TXP_46D534F82C,809290.48,,2020-09-25
TXP_92101C41D8,161811.57,City Center,2016-02-08
TXP_0D58B59FC6,140481.99,Suburban North,2014-01-20
TXP_A0108F58FA,647304.21,Suburban West,2007-12-05
TXP_9195EA8E08,826273.77,City Center,2011-08-05
TXP_93EA476E72,366916.57,Industrial South,2014-09-24
TXP_19EF50D9C6,202147.1,City Center,2005-09-24
TXP_0E47EDEBF5,315476.38,Suburban West,2006-04-13
TXP_8FD1DC4915,515936.62,Industrial South,2008-10-21
TXP_FFF28D73F0,988665.76,Rural East,2008-12-29
TXP_D47C11F322,143538.04,Rural East,2023-11-29
TXP_CC7E78FC14,144381.71,Suburban North,2009-06-24
TXP_63AE0F7F11,308239.85,Coastal Area,2022-03-18
TXP_5948E0F970,217852.66,Suburban North,2013-09-03
TXP_8DE4E2B342,63377.95,City Center,
TXP_6E8ACD68AD,149328.62,Suburban West,2012-09-23
TXP_9D293CA676,115741.96,Industrial South,2018-01-07
TXP_DE47663C71,1757290.59,Suburban North,2010-06-16
TXP_92A530B585,305495.08,Industrial South,2014-07-31
TXP_CD82EF4B0F,137820.71,Suburban West,2013-07-10
TXP_B72332CDF9,316722.25,Industrial South,2016-11-09
TXP_FEAEA54C34,373740.34,City Center,2018-04-09
TXP_7B08C90760,315218.27,Coastal Area,2021-06-04
TXP_8378A27B82,228894.25,Suburban West,
TXP_AB27F58E94,239683.4,City Center,2013-05-08
TXP_813F0A1B94,450080.06,Coastal Area,2017-08-18
TXP_02050797CA,326229.73,,2013-01-20
TXP_1C017878A9,297943.04,Suburban West,2017-05-12
TXP_3A72AC4004,,Coastal Area,2010-02-24
TXP_5602CD84E8,202052.01,City Center,2007-12-29
TXP_F1A48C4E41,381039.92,Suburban North,2005-11-06
TXP_9B05F1DCB2,287533.94,Suburban West,2009-02-20
TXP_899BE0FFFC,290569.47,City Center,2010-01-15
TXP_80C10D05AA,1317277.63,Coastal Area,2010-11-18
TXP_9C7BF2BECA,2191829.08,Suburban West,2007-04-14
TXP_B453D4091F,103524.76,Suburban West,2009-10-04
TXP_BF35A95DB4,119288.09,Suburban West,2019-05-19
TXP_41F6148886,795691.85,City Center,2011-08-17
TXP_2C80E5EEFC,222162.68,Suburban West,2014-06-13
TXP_F64DA63294,366717.38,City Center,2020-12-29
TXP_4D49F2F596,173892.15,Rural East,2019-10-12
TXP_D900073B1D,50000.0,City Center,2019-01-19
TXP_FDE8DD65EC,685577.15,City Center,2012-10-16
TXP_C74A33AF4D,50000.0,City Center,2018-08-12
TXP_BF1B9BAE65,1728592.07,Suburban West,
TXP_2E40AF8F87,435597.56,Suburban North,2018-08-19
TXP_9D0F6E2FA2,127245.64,City Center,2008-01-05
TXP_B454BCABF6,132571.14,City Center,2018-10-29
TXP_3C050419DE,50000.0,City Center,2009-07-01
TXP_B2B7CDFE91,114880.71,City Center,2020-08-28
TXP_75C2D46A05,127728.77,Suburban North,2009-10-29
TXP_7B43A5AE80,522065.15,Rural East,2009-06-30
TXP_B8725B9A26,318922.11,Rural East,2014-05-05
TXP_8F79240942,50000.0,Suburban West,2018-03-13
TXP_C30F0EE7C3,50381.79,Rural East,2014-07-19
TXP_F5F94AEA5E,100309.56,Rural East,2017-06-26
TXP_FFF28D73F0,107174.23,Rural East,2012-09-26
TXP_6283A08552,941697.86,Coastal Area,2007-06-21
TXP_D5ABB7B6D2,119993.83,Rural East,2009-02-14
TXP_084156FA9E,1127301.23,Suburban West,2019-03-05
TXP_27E7DF25AD,349046.88,Rural East,2018-11-08
TXP_6C7986BD4C,451569.19,Rural East,
TXP_904E34FD35,242721.79,City Center,2012-06-12
TXP_4564D2352A,111224.14,Suburban North,2010-02-18
TXP_AF326CC01B,145415.62,City Center,2013-02-15
TXP_C517B1A0B2,1108497.12,Suburban North,2016-10-16
TXP_7906E3A46E,,,2016-06-16
TXP_E623927C1A,420113.39,City Center,2006-12-14
TXP_F34463F941,656445.78,Suburban North,2017-07-26
TXP_3EEC598F37,435816.1,,
TXP_2E0298D6A5,,Suburban West,2007-04-06
TXP_AC3F9E7034,133067.46,City Center,2022-01-09
TXP_754222CC3C,288703.54,City Center,2018-10-17
TXP_3CE36A6C04,1479210.14,City Center,2024-05-13
TXP_F0A754AB05,563896.74,City Center,2018-11-09
TXP_C8A408390C,158330.9,City Center,2009-04-16
TXP_1803BBD354,390092.72,Rural East,2023-07-15
TXP_42CB8E56CD,50000.0,Coastal Area,2017-07-16
TXP_4D7340D3EB,111004.78,City Center,2015-05-22
TXP_9FEE99B347,208592.65,Suburban North,2010-08-06
TXP_63CFD5EA78,458752.18,City Center,2019-07-23
TXP_E91A278ED6,633956.91,Industrial South,
TXP_BA9D37A6C7,137711.74,City Center,2014-07-25
TXP_7725994CA5,173323.7,Suburban North,2020-07-05
TXP_793E5DCF35,645420.8,Suburban North,2020-10-10
TXP_291122BB6B,208390.67,Suburban West,2006-09-27
TXP_EFB05578F8,134552.5,Suburban North,2013-03-24
TXP_F82110547D,541809.78,Rural East,2019-03-24
TXP_43ABDD3C3B,328396.89,Rural East,2012-09-13
TXP_C654E61628,336246.25,City Center,2009-09-10
TXP_5134BBAA82,60283.26,Suburban West,2019-03-20
TXP_C64DAD856D,108555.14,Coastal Area,2022-03-25
TXP_344887B92C,269007.49,Industrial South,2022-11-10
TXP_A172C65842,213553.31,Rural East,2011-07-02
TXP_155751EC27,509693.32,City Center,2008-09-09
TXP_470A1014E0,279936.61,City Center,2012-02-23
TXP_25123D9857,96572.97,Rural East,2019-12-10
TXP_E0561B24AB,173981.69,Suburban North,2019-11-14
TXP_F3C67D9B72,97438.08,City Center,2024-03-03
TXP_CEBAF9BB56,635928.94,City Center,2010-04-14
TXP_96BA3DF953,196467.45,City Center,2013-05-25
TXP_0CCC6EFFBF,207604.59,Suburban West,
TXP_DD3686ADAA,121690.79,City Center,2010-12-31
TXP_73297536E9,81812.99,Industrial South,2020-02-01
TXP_4012BA744A,177545.77,Suburban North,2024-02-17
TXP_2ADF0E6008,110297.94,Rural East,2023-01-23
TXP_67064E1E5D,50000.0,Rural East,2016-01-15
TXP_EBF646A138,185021.38,Suburban West,2017-11-25
TXP_F3D4FC6D26,203347.64,Coastal Area,2009-03-21
TXP_1C8BF675BC,157000.79,Suburban West,2014-09-18
TXP_8AB79D1A0B,90510.45,Industrial South,2023-01-20
TXP_BF0390F98F,200628.63,City Center,2010-01-11
TXP_E23A41AAE3,219504.39,Suburban North,2008-01-08
TXP_06A06A05CB,107690.04,Coastal Area,2022-03-23
TXP_CD0A6BABB0,239644.56,City Center,2025-03-11
TXP_EBE4B368DE,94366.45,Rural East,2012-12-18
TXP_B4C5A62020,1070900.36,Suburban North,2021-10-07
TXP_F880A4D4BC,86498.91,Suburban West,2016-03-07
TXP_70F4C1F891,50000.0,Suburban West,2010-08-31
TXP_11AE103E38,151740.3,Suburban North,2005-07-22
TXP_F3D4FC6D26,245142.04,Coastal Area,2005-08-10
