Taxpayer ID,Declared Income,Deductions,Sector,prop_count,prop_value_total,prop_value_avg,prop_value_max,prop_value_min,prop_loc_distinct_count,prop_ownership_earliest,prop_ownership_latest,directorship_count,comp_distinct_count
TXP_66D4646B76,85745.23,9348.08,Education,0,0.0,,,,0,,,0,0
TXP_689FD643D8,15000.0,2269.25,Technology,1,65037.73,65037.73,65037.73,65037.73,1,2009-01-09,2009-01-09,1,1
TXP_787030A79C,47658.53,9527.82,Education,0,0.0,,,,0,,,0,0
TXP_3B90275E07,44678.57,9022.83,Construction,0,0.0,,,,0,,,1,1
TXP_088085718B,133266.59,27845.76,Healthcare,1,177809.59,177809.59,177809.59,177809.59,1,2020-10-26,2020-10-26,0,0
TXP_442652599E,37344.1,6894.53,Finance,1,260486.775,260486.775,260486.775,260486.775,1,2021-12-31,2021-12-31,0,0
TXP_8C90101A91,15000.0,1978.86,Other,2,121858.51,60929.255,71858.51,50000.0,2,2010-07-10,2014-04-05,0,0
TXP_EA38542460,80902.9,19718.9,Finance,3,650460.38,216820.12666666668,440118.71,104379.18,2,2014-07-06,2022-08-05,2,2
TXP_FC4BB6AABF,43708.91,4249.45,Services,2,472509.005,236254.5025,260486.775,212022.23,2,2017-06-08,2021-11-27,0,0
TXP_5E9D7CDC17,37583.42,8050.14,Retail,2,671311.99,335655.995,494395.11,176916.88,2,1900-01-01,2025-04-01,0,0
TXP_FC2AEF5884,56690.71,5817.28,Construction,1,73620.75,73620.75,73620.75,73620.75,1,2012-02-14,2012-02-14,0,0
TXP_2BCF4592C1,113660.18,9548.59,Services,1,606503.0,606503.0,606503.0,606503.0,1,2014-05-11,2014-05-11,0,0
TXP_9E6F9EDD36,136535.44,15026.07,Technology,2,2083390.75,1041695.375,2000000.0,83390.75,2,2006-09-19,2025-02-06,0,0
TXP_D87E6A487A,180976.98,28962.62,Construction,0,0.0,,,,0,,,0,0
TXP_83693828A6,186832.83,46992.65,Services,0,0.0,,,,0,,,0,0
TXP_A7688350AD,91084.6,17170.79,Services,0,0.0,,,,0,,,0,0
TXP_40918C803B,31454.47,2334.98,Services,0,0.0,,,,0,,,0,0
TXP_3CC27DB730,92535.73,14170.88,Technology,1,389364.16,389364.16,389364.16,389364.16,1,2014-06-27,2014-06-27,0,0
TXP_7AC2E249A9,125652.69,6981.74,Unknown,1,223304.22,223304.22,223304.22,223304.22,1,2012-12-04,2012-12-04,0,0
TXP_62AF5564FF,50837.82,9004.35,Retail,0,0.0,,,,0,,,0,0
TXP_E9B5BC5A1B,57096.39,1217.33,Other,0,0.0,,,,0,,,0,0
TXP_D056603BEE,15000.0,1777.83,Healthcare,3,1252693.51,417564.50333333336,773900.51,111876.43,3,2016-11-06,2021-11-29,0,0
TXP_EB3D49D2C7,155864.85,20398.59,Retail,1,126855.93,126855.93,126855.93,126855.93,1,2017-03-23,2017-03-23,1,1
TXP_8A6A5DB6FA,87226.14,10167.22,Healthcare,1,86796.09,86796.09,86796.09,86796.09,1,2016-01-15,2016-01-15,0,0
TXP_0ECEB7714C,29681.01,4718.81,Healthcare,0,0.0,,,,0,,,0,0
TXP_A7C4F56FCC,16978.92,2551.16,Construction,0,0.0,,,,0,,,4,4
TXP_5D1637E375,99754.55,9045.66,Education,2,1933647.91,966823.955,1381169.43,552478.48,2,2007-04-06,2008-08-03,0,0
TXP_002EC4CF35,57096.39,16573.28,Retail,0,0.0,,,,0,,,0,0
TXP_6BE2B3E977,18483.11,2708.5,Technology,2,1126924.94,563462.47,946741.56,180183.38,2,2008-03-14,2008-06-24,0,0
TXP_476433D278,26041.04,4927.24,Retail,0,0.0,,,,0,,,1,1
TXP_4BA97FED6C,18189.1,2045.63,Construction,1,137762.25,137762.25,137762.25,137762.25,1,2022-02-15,2022-02-15,0,0
TXP_08ED13DA46,30978.24,2955.35,Manufacturing,0,0.0,,,,0,,,0,0
TXP_10CF163C05,25732.6,4256.42,Services,1,215422.61,215422.61,215422.61,215422.61,1,2023-08-29,2023-08-29,1,1
TXP_20A8B04BD3,46486.5,3735.54,Services,1,985894.27,985894.27,985894.27,985894.27,1,2023-11-27,2023-11-27,1,1
TXP_6DAB954CF9,33148.72,2553.16,Services,0,0.0,,,,0,,,0,0
TXP_E8EFE50F7C,62354.74,11599.61,Retail,0,0.0,,,,0,,,0,0
TXP_63516FB887,26034.03,1740.12,Healthcare,3,649447.64,216482.54666666666,257439.0,148158.74,2,2010-10-10,2018-10-26,1,1
TXP_628AE6C179,10541.93,1956.2497333313595,Retail,0,0.0,,,,0,,,0,0
TXP_B4B82E94C9,62933.38,3858.5,Healthcare,0,0.0,,,,0,,,0,0
TXP_CC2911EBA8,58800.08,9351.72,Manufacturing,1,590351.21,590351.21,590351.21,590351.21,1,2024-04-15,2024-04-15,0,0
TXP_C2DE9FE4F7,21218.76,2796.26,Technology,1,876258.42,876258.42,876258.42,876258.42,1,2014-05-27,2014-05-27,0,0
TXP_AA8D12EC5E,27204.78,2946.54,Services,0,0.0,,,,0,,,0,0
TXP_C502E89255,69551.08,5768.16,Other,1,471859.61,471859.61,471859.61,471859.61,1,2022-02-08,2022-02-08,0,0
TXP_68CC31E87F,250000.0,25928.81,Other,2,240589.82,120294.91,163169.66,77420.16,2,2008-12-15,2015-05-20,0,0
TXP_D99C42C9BF,49557.44,4796.93,Manufacturing,0,0.0,,,,0,,,0,0
TXP_AB002B946A,68038.68,12488.96,Retail,1,128274.96,128274.96,128274.96,128274.96,1,2013-06-08,2013-06-08,0,0
TXP_5640BB0458,21872.22,1650.58,Finance,2,642239.9299999999,321119.96499999997,340814.98,301424.95,2,2011-02-25,2022-03-31,0,0
TXP_B6B0A65215,97493.09,17464.62,Services,1,377718.23,377718.23,377718.23,377718.23,1,2016-01-25,2016-01-25,0,0
TXP_D78D780B22,62504.98,8198.23,Services,1,566502.49,566502.49,566502.49,566502.49,1,2008-04-06,2008-04-06,0,0
TXP_61ECC71DB4,101344.37,14788.44,Manufacturing,0,0.0,,,,0,,,0,0
TXP_7E33FB62A6,38370.86,6094.12,Services,1,149699.5,149699.5,149699.5,149699.5,1,2007-02-06,2007-02-06,0,0
TXP_8AA2CDC761,50307.97,9437.43,Manufacturing,2,527934.27,263967.135,477934.27,50000.0,2,2008-07-17,2008-10-14,0,0
TXP_E689C736B5,102824.61,6197.19,Services,1,162379.56,162379.56,162379.56,162379.56,1,2018-11-12,2018-11-12,0,0
TXP_30D2F29051,109076.92,18257.47,Technology,3,538017.91,179339.30333333334,291094.12,94884.99,3,2009-08-07,2017-09-18,0,0
TXP_6B65E8FC06,122388.03,12007.78,Technology,0,0.0,,,,0,,,0,0
TXP_9F654EBC7F,43937.77,6526.97,Retail,1,188784.57,188784.57,188784.57,188784.57,1,2015-08-14,2015-08-14,1,1
TXP_C7FE027F93,149168.67,28511.81,Retail,0,0.0,,,,0,,,0,0
TXP_97CBF5E9F8,47544.28,6662.26,Finance,0,0.0,,,,0,,,0,0
TXP_F0A2FE495A,52201.67,5121.69,Services,1,192291.83,192291.83,192291.83,192291.83,1,2016-11-21,2016-11-21,0,0
TXP_31E11252A9,23968.39,4743.51,Services,2,453036.8,226518.4,244562.22,208474.58,2,2022-04-08,2024-08-05,0,0
TXP_AC5E119A33,50784.13,9102.37,Healthcare,1,260486.775,260486.775,260486.775,260486.775,1,2023-08-15,2023-08-15,0,0
TXP_C8EA684ADB,17540.1,3009.47,Services,1,260486.775,260486.775,260486.775,260486.775,1,2016-08-04,2016-08-04,0,0
TXP_F2F51C0C95,53046.72,11292.29,Services,0,0.0,,,,0,,,0,0
TXP_DEAAE86FD9,46312.37,7193.61,Technology,0,0.0,,,,0,,,0,0
TXP_D20BFB946A,57096.39,2787.78,Healthcare,0,0.0,,,,0,,,0,0
TXP_26DFDA57E7,8747.1,1623.1858912383914,Technology,1,1125965.91,1125965.91,1125965.91,1125965.91,1,1900-01-01,1900-01-01,0,0
TXP_4924B34BE6,187402.26,8050.14,Finance,1,854241.49,854241.49,854241.49,854241.49,1,2012-11-03,2012-11-03,0,0
TXP_FE1F424133,24671.03,4597.68,Services,0,0.0,,,,0,,,0,0
TXP_648CE8ACFD,19272.23,3353.41,Finance,2,333839.51,166919.755,174188.55,159650.96,1,2018-08-01,2022-08-31,0,0
TXP_C843F27B56,132738.47,18252.72,Retail,0,0.0,,,,0,,,0,0
TXP_99C777BC5C,75736.11,14229.98,Services,1,161722.62,161722.62,161722.62,161722.62,1,2019-06-01,2019-06-01,0,0
TXP_F674D6E7F6,133091.95,35725.08,Services,0,0.0,,,,0,,,2,2
TXP_EA47799C90,17715.33,3287.4065364100343,Technology,3,4603981.56,1534660.5199999998,2015401.02,929871.63,2,2009-09-28,2018-07-08,0,0
TXP_CC419DBAC2,40146.21,6983.91,Manufacturing,0,0.0,,,,0,,,0,0
TXP_7DDC11DC31,52222.28,9048.11,Construction,0,0.0,,,,0,,,0,0
TXP_13A7B8A462,36780.3,5940.6,Finance,0,0.0,,,,0,,,1,1
TXP_F7F60A83DA,122891.99,16372.53,Manufacturing,0,0.0,,,,0,,,0,0
TXP_EC8B4E0222,134440.38,28906.34,Services,0,0.0,,,,0,,,0,0
TXP_ABABC9691E,22546.46,1446.13,Construction,0,0.0,,,,0,,,0,0
TXP_7D41524050,65823.58,10618.76,Construction,0,0.0,,,,0,,,0,0
TXP_29DE72124B,36637.57,7861.34,Services,0,0.0,,,,0,,,0,0
TXP_D270DDDA72,16708.29,1965.03,Construction,0,0.0,,,,0,,,0,0
TXP_7A34039775,42970.83,10561.52,Construction,3,546116.24,182038.74666666667,270607.97,111004.78,2,1900-01-01,2025-03-27,0,0
TXP_EA4186571C,138020.49,25912.42,Education,3,955352.79,318450.93,403318.39,219679.05,3,2007-06-14,2022-08-14,0,0
TXP_DAEFDCA815,85111.89,12167.59,Services,1,128036.79,128036.79,128036.79,128036.79,1,1900-01-01,1900-01-01,0,0
TXP_7931E96A96,103418.57,20580.86,Technology,0,0.0,,,,0,,,0,0
TXP_3A97D7CE55,68465.63,9200.2,Finance,1,120212.28,120212.28,120212.28,120212.28,1,2013-05-25,2013-05-25,1,1
TXP_A60627040E,50489.44,12328.91,Healthcare,2,870448.5,435224.25,726722.46,143726.04,2,2017-09-22,2023-02-19,0,0
TXP_3816D73388,132838.66,8050.14,Technology,3,4184941.2199999997,1394980.4066666665,2000000.0,184941.22,3,2010-02-24,2022-11-19,0,0
TXP_F4974718FE,31499.62,7071.86,Services,3,1138986.4,379662.1333333333,490083.96,180240.93,2,2009-07-17,2019-06-11,0,0
TXP_EE47C96C59,45282.09,5827.97,Services,0,0.0,,,,0,,,0,0
TXP_95BF699321,19721.82,3237.22,Education,0,0.0,,,,0,,,0,0
TXP_0DEC3BCF2E,37929.52,2603.2,Technology,2,523207.18499999994,261603.59249999997,262720.41,260486.775,2,2012-07-28,2018-10-06,0,0
TXP_BCE708811A,51876.94,1459.12,Technology,3,718935.76,239645.25333333333,349439.67,76005.07,3,2006-06-07,2017-02-07,0,0
TXP_E13CCEC936,38871.77,8506.26,Services,1,344383.53,344383.53,344383.53,344383.53,1,2023-03-25,2023-03-25,0,0
TXP_5CE292BF7B,39538.83,3475.64,Retail,0,0.0,,,,0,,,0,0
TXP_F7BBE72748,100988.1,21899.94,Manufacturing,1,256263.87,256263.87,256263.87,256263.87,1,2008-07-18,2008-07-18,0,0
TXP_D3E74A681C,183911.22,25679.99,Services,0,0.0,,,,0,,,0,0
TXP_83A718E6B1,250000.0,35959.71,Retail,2,1242874.57,621437.285,947406.05,295468.52,2,2007-03-15,2015-04-16,0,0
TXP_F2B9F7EFE1,81785.93,19726.51,Construction,1,315817.6,315817.6,315817.6,315817.6,1,2012-12-04,2012-12-04,0,0
TXP_C96CFE5680,107950.92,7502.15,Retail,3,747421.63,249140.54333333333,352859.77,127728.77,2,2018-08-12,2020-03-31,0,0
TXP_B31333EFF4,65138.62,9148.12,Healthcare,0,0.0,,,,0,,,0,0
TXP_4FEEE90E26,24019.34,2881.68,Finance,0,0.0,,,,0,,,0,0
TXP_1D82429510,54818.14,7528.26,Construction,0,0.0,,,,0,,,0,0
TXP_ADD5A28A95,17679.28,1322.79,Finance,0,0.0,,,,0,,,0,0
TXP_BDDD76F7CF,73116.27,10223.89,Unknown,0,0.0,,,,0,,,0,0
TXP_4A0CFE1E44,93530.55,11306.64,Retail,0,0.0,,,,0,,,0,0
TXP_EE2CDEEDFA,28236.67,4508.03,Technology,1,647304.21,647304.21,647304.21,647304.21,1,2018-04-10,2018-04-10,0,0
TXP_2B4685639C,28173.41,3092.28,Finance,0,0.0,,,,0,,,0,0
TXP_0F97BD4293,56166.18,10270.7,Services,0,0.0,,,,0,,,0,0
TXP_044AF272C9,110326.38,18680.51,Retail,1,134888.2,134888.2,134888.2,134888.2,1,2008-03-17,2008-03-17,0,0
TXP_F9A8EEB802,177152.15,22545.14,Manufacturing,3,1254375.18,418125.06,707189.15,127554.61,1,2014-02-23,2021-12-24,0,0
TXP_68D33B4ED8,70522.75,12079.26,Technology,0,0.0,,,,0,,,0,0
TXP_11E86CA406,39679.31,5964.32,Services,0,0.0,,,,0,,,0,0
TXP_29317E9BBE,250000.0,45417.32,Education,2,192159.78999999998,96079.89499999999,117160.43,74999.36,1,2012-09-19,2018-05-29,0,0
TXP_ADEAD3222B,24470.2,5101.25,Technology,0,0.0,,,,0,,,1,1
TXP_F723361AA1,45902.22,7776.81,Technology,0,0.0,,,,0,,,0,0
TXP_F9ACF1BC4B,62147.88,4788.47,Retail,3,1825925.09,608641.6966666667,856360.81,451460.23,2,1900-01-01,2006-09-24,0,0
TXP_02F69375F7,68497.52,11742.27,Services,0,0.0,,,,0,,,0,0
TXP_00131C304C,52475.89,6809.67,Other,1,62539.78,62539.78,62539.78,62539.78,1,2016-08-14,2016-08-14,0,0
TXP_9E59246484,26104.95,3629.81,Other,3,1876943.24,625647.7466666667,1222587.14,168587.78,2,2008-04-01,2022-07-08,0,0
TXP_92D92D5100,47194.02,9436.65,Healthcare,2,455317.95,227658.975,298696.26,156621.69,2,2009-03-02,2020-10-19,0,0
TXP_83FC039E74,71597.52,12814.71,Education,0,0.0,,,,0,,,0,0
TXP_3309DDB837,8583.22,1592.7749317368252,Education,1,924919.82,924919.82,924919.82,924919.82,1,2018-11-25,2018-11-25,0,0
TXP_7FCE49020B,47938.1,8960.69,Retail,1,124149.98,124149.98,124149.98,124149.98,1,2024-04-25,2024-04-25,0,0
TXP_CA11B212F3,138285.41,27194.4,Education,0,0.0,,,,0,,,0,0
TXP_24E8FF5D83,228683.7,50073.95,Retail,1,106027.98,106027.98,106027.98,106027.98,1,2023-03-19,2023-03-19,0,0
TXP_2F92EC677F,192227.9,11703.13,Services,0,0.0,,,,0,,,0,0
TXP_4963E28DF5,52197.07,2638.4,Manufacturing,2,594486.04,297243.02,449674.16,144811.88,2,2012-11-19,2015-08-25,0,0
TXP_1E03FBCAAC,205421.74,23280.74,Construction,0,0.0,,,,0,,,0,0
TXP_03663475CF,126401.23,10741.15,Services,1,1159536.53,1159536.53,1159536.53,1159536.53,1,2023-07-05,2023-07-05,0,0
TXP_E9289EEA07,30071.83,4810.56,Other,3,953136.6,317712.2,711463.84,50000.0,2,2007-06-15,2022-09-13,0,0
TXP_D2488DFB27,230762.96,20620.25,Education,1,272004.94,272004.94,272004.94,272004.94,1,2008-02-18,2008-02-18,0,0
TXP_8D6F3052B3,190838.96,24760.92,Other,0,0.0,,,,0,,,0,0
TXP_46D35BD8B4,23752.08,1514.3,Education,1,452519.12,452519.12,452519.12,452519.12,1,2014-01-11,2014-01-11,0,0
TXP_9FEC70A9DC,126001.26,29009.42,Healthcare,0,0.0,,,,0,,,0,0
TXP_F3C669D0F6,68428.86,8482.81,Construction,1,570480.42,570480.42,570480.42,570480.42,1,2010-11-03,2010-11-03,0,0
TXP_3891ECF917,99794.39,11046.06,Education,0,0.0,,,,0,,,0,0
TXP_E6AAEFE08D,57096.39,3094.45,Healthcare,0,0.0,,,,0,,,0,0
TXP_73D10B1CE9,45529.39,8331.04,Services,2,370108.97,185054.485,284124.74,85984.23,2,2013-10-04,2015-08-09,0,0
TXP_18A29EA3B4,168479.22,26386.5,Other,0,0.0,,,,0,,,0,0
TXP_DB44EE8DFA,20064.92,2314.41,Retail,0,0.0,,,,0,,,0,0
TXP_D5565166FB,133456.08,21601.48,Services,0,0.0,,,,0,,,0,0
TXP_F4874F2418,134059.26,30815.25,Retail,0,0.0,,,,0,,,0,0
TXP_A7F9E12E8B,50138.03,10070.37,Construction,2,798023.1950000001,399011.59750000003,537536.42,260486.775,2,2009-02-10,2015-09-19,0,0
TXP_0C8B45FE84,64896.32,12695.39,Construction,1,534086.44,534086.44,534086.44,534086.44,1,2022-08-02,2022-08-02,0,0
TXP_83432760BE,26210.55,5113.65,Technology,4,2598607.8,649651.95,1481331.23,135112.26,4,2010-09-30,2024-12-18,0,0
TXP_E016D47986,34299.1,5672.25,Finance,2,633972.695,316986.3475,373485.92,260486.775,1,2020-02-01,2023-11-17,2,2
TXP_66D561B748,15000.0,2140.52,Technology,0,0.0,,,,0,,,0,0
TXP_9A9C41CA1A,20173.27,1801.95,Finance,1,120368.68,120368.68,120368.68,120368.68,1,2010-05-26,2010-05-26,0,0
TXP_C8FA1FA514,62014.27,9349.89,Retail,2,687885.95,343942.975,431515.67,256370.28,2,2006-08-10,2012-06-01,0,0
TXP_0A9DDBF75B,44055.61,8078.35,Construction,2,313318.355,156659.1775,260486.775,52831.58,2,2005-11-11,2024-09-16,0,0
TXP_4730D7C9EB,250000.0,59447.53,Services,0,0.0,,,,0,,,0,0
TXP_E4693EF635,17603.51,1758.17,Manufacturing,1,260486.775,260486.775,260486.775,260486.775,1,2018-02-12,2018-02-12,0,0
TXP_D3A0914730,36924.02,4557.86,Retail,0,0.0,,,,0,,,1,1
TXP_22342F01F6,64702.37,4939.94,Construction,0,0.0,,,,0,,,0,0
TXP_38FA9E6E03,51015.33,7355.33,Services,0,0.0,,,,0,,,0,0
TXP_3720FBF270,88295.17,18748.65,Retail,1,155299.83,155299.83,155299.83,155299.83,1,2024-12-10,2024-12-10,0,0
TXP_A3F8985110,38563.64,8050.14,Unknown,2,163939.79,81969.895,92879.44,71060.35,2,2012-04-04,2022-09-14,0,0
TXP_712AFE3543,250000.0,35296.14,Retail,0,0.0,,,,0,,,0,0
TXP_61E3DA4FCA,15000.0,2492.74,Technology,0,0.0,,,,0,,,0,0
TXP_E7A1B703CE,22739.63,227.4,Manufacturing,0,0.0,,,,0,,,0,0
TXP_F8820F8CD3,15000.0,1662.28,Other,0,0.0,,,,0,,,0,0
TXP_9CFA80368B,27300.22,7588.76,Finance,2,767684.6599999999,383842.32999999996,482059.6,285625.06,2,2006-09-12,2009-12-13,0,0
TXP_B6575E80A9,38583.12,7853.66,Healthcare,0,0.0,,,,0,,,0,0
TXP_F1D4FAAD91,54783.97,8404.19,Unknown,0,0.0,,,,0,,,1,1
TXP_FB346EFBAF,250000.0,17287.36,Services,0,0.0,,,,0,,,0,0
TXP_0BB03E8DA7,91424.85,12271.25,Other,0,0.0,,,,0,,,0,0
TXP_E80D4BE459,107941.43,16139.3,Retail,0,0.0,,,,0,,,0,0
TXP_82DD0447F7,46569.88,8524.26,Healthcare,2,1058431.3,529215.65,539936.09,518495.21,2,1900-01-01,2017-01-17,2,2
TXP_EF4478AFD8,33575.53,3226.04,Technology,0,0.0,,,,0,,,2,2
TXP_20A77C53DC,47680.25,9605.4,Technology,3,784939.95,261646.65,459652.19,112381.39,2,2009-05-14,2016-02-04,0,0
TXP_C7A5D907E6,15000.0,2504.42,Technology,1,693859.94,693859.94,693859.94,693859.94,1,2020-09-13,2020-09-13,0,0
TXP_CEDFC14062,116963.91,25749.47,Retail,0,0.0,,,,0,,,0,0
TXP_249271436E,65323.87,12323.73,Technology,1,224526.18,224526.18,224526.18,224526.18,1,2019-09-02,2019-09-02,0,0
TXP_D4B13D509B,43503.73,5820.32,Finance,0,0.0,,,,0,,,0,0
TXP_309850D155,49420.3,4819.04,Retail,2,1357859.34,678929.67,1201004.09,156855.25,2,2011-03-27,2012-11-15,2,2
TXP_F947C00C31,150347.73,27297.42,Construction,1,369119.8,369119.8,369119.8,369119.8,1,2016-01-02,2016-01-02,0,0
TXP_D93EDA35BD,84514.57,13420.43,Services,4,2800514.25,700128.5625,2000000.0,192918.12,3,2008-02-05,2022-09-22,0,0
TXP_AD1C647713,32256.06,1474.06,Manufacturing,1,126421.98,126421.98,126421.98,126421.98,1,2005-12-20,2005-12-20,0,0
TXP_1395DA09AD,44126.08,4823.02,Construction,0,0.0,,,,0,,,0,0
TXP_5922AA8BE6,147175.45,27601.38,Healthcare,0,0.0,,,,0,,,0,0
TXP_0FF0082B76,175153.63,26087.27,Services,0,0.0,,,,0,,,0,0
TXP_AE20115642,18915.38,2058.84,Manufacturing,0,0.0,,,,0,,,0,0
TXP_62A5E165C8,41248.11,6163.44,Services,0,0.0,,,,0,,,0,0
TXP_4009FCBE94,101106.31,8050.14,Education,0,0.0,,,,0,,,0,0
TXP_6989DE3379,57096.39,3344.5,Technology,0,0.0,,,,0,,,0,0
TXP_EB26F24318,33009.02,4443.05,Services,0,0.0,,,,0,,,0,0
TXP_5E8BAF5A69,34284.85,8050.14,Technology,0,0.0,,,,0,,,0,0
TXP_72D0526FBF,43614.56,9767.3,Manufacturing,2,922930.96,461465.48,722832.1,200098.86,2,2021-06-26,2024-06-20,0,0
TXP_EE1B95FC01,22159.8,3843.91,Technology,0,0.0,,,,0,,,0,0
TXP_ABDF172B8F,143680.57,23673.79,Retail,0,0.0,,,,0,,,0,0
TXP_09D2AB362D,64770.59,8231.87,Healthcare,1,260486.775,260486.775,260486.775,260486.775,1,2010-10-27,2010-10-27,0,0
TXP_EA8972DE90,46006.53,8403.96,Finance,0,0.0,,,,0,,,0,0
TXP_65A944450E,15000.0,2411.93,Education,0,0.0,,,,0,,,0,0
TXP_BA0FEB5FCD,15000.0,1400.6,Manufacturing,0,0.0,,,,0,,,0,0
TXP_C8A9DCFD67,128158.08,15623.46,Retail,1,260486.775,260486.775,260486.775,260486.775,1,2023-11-01,2023-11-01,0,0
TXP_F08BDBB7CE,45125.25,9223.38,Services,0,0.0,,,,0,,,0,0
TXP_DBDEEFA52D,11153.68,2069.771239769503,Retail,3,3952089.38,1317363.1266666667,1659304.26,875197.91,3,2009-02-02,2020-11-18,0,0
TXP_6E96295DEA,250000.0,47440.84,Services,1,414475.22,414475.22,414475.22,414475.22,1,1900-01-01,1900-01-01,0,0
TXP_46BC38BF2C,27413.57,3872.68,Retail,2,101540.56,50770.28,51540.56,50000.0,2,2008-08-31,2017-03-12,0,0
TXP_BD0D219DE9,32060.66,5954.15,Retail,0,0.0,,,,0,,,0,0
TXP_FE958FE844,48071.26,7039.65,Services,2,1379753.53,689876.765,1312758.22,66995.31,1,2007-12-17,2014-12-23,0,0
TXP_0B9A58065D,71479.33,8050.14,Education,1,85918.53,85918.53,85918.53,85918.53,1,1900-01-01,1900-01-01,0,0
TXP_D5F453E1E3,36826.29,6615.54,Healthcare,0,0.0,,,,0,,,0,0
TXP_C764836647,24393.81,4066.4,Technology,0,0.0,,,,0,,,0,0
TXP_D40D672DD9,57096.39,3761.32,Finance,2,1212184.53,606092.265,747887.16,464297.37,2,2009-11-26,2021-12-04,0,0
TXP_5BF14E5C66,95488.31,17768.04,Education,0,0.0,,,,0,,,0,0
TXP_DBB035C28D,39690.77,7340.12,Healthcare,1,219921.95,219921.95,219921.95,219921.95,1,2016-04-13,2016-04-13,0,0
TXP_645D23D877,45698.98,6855.52,Education,0,0.0,,,,0,,,0,0
TXP_9468E63E43,55026.43,7490.27,Construction,2,911784.71,455892.355,664983.16,246801.55,2,2021-08-09,2022-09-22,0,0
TXP_16CBA6D784,250000.0,40600.31,Construction,0,0.0,,,,0,,,0,0
TXP_7942D77055,34652.28,4119.94,Education,1,683098.97,683098.97,683098.97,683098.97,1,2011-10-18,2011-10-18,0,0
TXP_A6932EB6AB,29147.93,2954.81,Healthcare,2,208267.33000000002,104133.66500000001,105967.49,102299.84,2,2018-02-05,2018-09-03,1,1
TXP_D98247D932,61116.92,5674.72,Services,2,1047131.0499999999,523565.52499999997,930163.96,116967.09,2,2011-09-29,2018-04-10,2,2
TXP_9549D45ED8,104528.15,20584.28,Retail,3,1641488.1500000001,547162.7166666667,656445.78,464367.78,1,2008-10-15,2012-06-12,0,0
TXP_594BD7CFF9,38699.15,5703.88,Retail,0,0.0,,,,0,,,3,3
TXP_3BF21F2AE7,16699.04,8050.14,Services,1,863390.09,863390.09,863390.09,863390.09,1,2018-04-04,2018-04-04,0,0
TXP_4FE0A52B2A,92196.8,15233.35,Services,0,0.0,,,,0,,,0,0
TXP_B091150235,8070.95,1497.713775867487,Technology,0,0.0,,,,0,,,0,0
TXP_EDE033558C,25009.14,3293.17,Retail,0,0.0,,,,0,,,0,0
TXP_F7036E05A3,250000.0,39639.01,Services,0,0.0,,,,0,,,0,0
TXP_671B54717C,161076.64,2270.82,Finance,0,0.0,,,,0,,,1,1
TXP_8282D32CA8,49189.62,7637.26,Services,0,0.0,,,,0,,,0,0
TXP_B382D1A7A5,20849.83,3502.52,Retail,1,111335.97,111335.97,111335.97,111335.97,1,2022-07-23,2022-07-23,0,0
TXP_DDA756A3E7,63052.21,6357.7,Unknown,0,0.0,,,,0,,,0,0
TXP_03F57FA240,24588.21,1813.0,Education,0,0.0,,,,0,,,0,0
TXP_731460D179,49570.73,7007.16,Healthcare,0,0.0,,,,0,,,0,0
TXP_DFBEE29C33,105256.94,23000.84,Healthcare,0,0.0,,,,0,,,0,0
TXP_92DEE98E01,17267.33,8050.14,Technology,1,2183484.72,2183484.72,2183484.72,2183484.72,1,2022-07-06,2022-07-06,0,0
TXP_BEC5CE759B,25271.84,5201.16,Manufacturing,1,404342.34,404342.34,404342.34,404342.34,1,2009-02-11,2009-02-11,0,0
TXP_E1E81990AC,147655.61,10825.12,Technology,0,0.0,,,,0,,,0,0
TXP_560EABD945,178460.35,15333.51,Services,0,0.0,,,,0,,,0,0
TXP_C00F2519D8,25280.86,3107.34,Manufacturing,0,0.0,,,,0,,,0,0
TXP_857737EE1E,39712.91,6459.83,Retail,3,1197782.1099999999,399260.7033333333,577410.21,146221.32,2,2008-02-27,2018-04-26,0,0
TXP_CC61ABDE44,43885.31,7016.94,Education,0,0.0,,,,0,,,3,3
TXP_C2F43ED6E7,31010.04,6529.75,Healthcare,2,1071202.25,535601.125,707895.56,363306.69,1,2015-03-04,2018-08-31,0,0
TXP_AC1FB3D284,15000.0,2329.17,Services,1,218937.4,218937.4,218937.4,218937.4,1,2006-10-15,2006-10-15,0,0
TXP_D8E2721396,63290.6,10679.86,Finance,2,1949534.4100000001,974767.2050000001,1352874.82,596659.59,2,2011-01-01,2023-01-31,0,0
TXP_7D018583A3,101254.53,9204.71,Services,0,0.0,,,,0,,,0,0
TXP_39FD449C5C,47563.1,8836.83,Services,2,374577.2,187288.6,206866.44,167710.76,2,2014-06-23,2015-11-20,0,0
TXP_5764FE376A,106398.13,22533.35,Unknown,3,2194708.75,731569.5833333334,2000000.0,81594.9,3,2011-02-15,2020-11-26,0,0
TXP_2089AE29E2,41399.57,6436.26,Services,2,572918.56,286459.28,366119.27,206799.29,1,2008-12-14,2018-07-16,0,0
TXP_587D9A8F93,50412.41,5434.43,Retail,0,0.0,,,,0,,,0,0
TXP_D63DF87341,69446.06,14669.26,Services,0,0.0,,,,0,,,0,0
TXP_888F87AC4E,122405.93,21276.33,Retail,1,390982.21,390982.21,390982.21,390982.21,1,2024-07-29,2024-07-29,0,0
TXP_EDE9D2663A,120213.14,8050.14,Retail,0,0.0,,,,0,,,0,0
